#Image CLASS-ID SPECIES BREED ID
#ID: 1:37 Class ids
#SPECIES: 1:Cat 2:Dog
#BREED ID: 1-25:Cat 1:12:Dog
#All images with 1st letter as captial are cat images
#images with small first letter are dog images
leonberger_181 20 2 14
leonberger_182 20 2 14
leonberger_183 20 2 14
leonberger_184 20 2 14
leonberger_185 20 2 14
leonberger_186 20 2 14
leonberger_187 20 2 14
leonberger_188 20 2 14
leonberger_189 20 2 14
leonberger_18 20 2 14
leonberger_190 20 2 14
Maine_Coon_154 21 1 7
Maine_Coon_155 21 1 7
Maine_Coon_157 21 1 7
Maine_Coon_158 21 1 7
Maine_Coon_159 21 1 7
Maine_Coon_160 21 1 7
Maine_Coon_161 21 1 7
Maine_Coon_162 21 1 7
Maine_Coon_163 21 1 7
Maine_Coon_164 21 1 7
Maine_Coon_167 21 1 7
Maine_Coon_168 21 1 7
Maine_Coon_169 21 1 7
Maine_Coon_16 21 1 7
Maine_Coon_170 21 1 7
Maine_Coon_171 21 1 7
Maine_Coon_173 21 1 7
Maine_Coon_174 21 1 7
Maine_Coon_175 21 1 7
Maine_Coon_176 21 1 7
Maine_Coon_17 21 1 7
Maine_Coon_180 21 1 7
Maine_Coon_182 21 1 7
Maine_Coon_184 21 1 7
Maine_Coon_186 21 1 7
Maine_Coon_187 21 1 7
Maine_Coon_189 21 1 7
Maine_Coon_18 21 1 7
Maine_Coon_191 21 1 7
Maine_Coon_192 21 1 7
Maine_Coon_193 21 1 7
Maine_Coon_194 21 1 7
Maine_Coon_195 21 1 7
Maine_Coon_196 21 1 7
Maine_Coon_197 21 1 7
Maine_Coon_19 21 1 7
Maine_Coon_1 21 1 7
Maine_Coon_201 21 1 7
Maine_Coon_203 21 1 7
Maine_Coon_204 21 1 7
Maine_Coon_205 21 1 7
Maine_Coon_206 21 1 7
Maine_Coon_207 21 1 7
Maine_Coon_208 21 1 7
Maine_Coon_210 21 1 7
Maine_Coon_211 21 1 7
Maine_Coon_213 21 1 7
Maine_Coon_214 21 1 7
Maine_Coon_217 21 1 7
Maine_Coon_219 21 1 7
miniature_pinscher_146 22 2 15
miniature_pinscher_147 22 2 15
miniature_pinscher_148 22 2 15
miniature_pinscher_149 22 2 15
miniature_pinscher_14 22 2 15
miniature_pinscher_150 22 2 15
miniature_pinscher_151 22 2 15
miniature_pinscher_152 22 2 15
miniature_pinscher_153 22 2 15
miniature_pinscher_154 22 2 15
miniature_pinscher_155 22 2 15
miniature_pinscher_156 22 2 15
miniature_pinscher_157 22 2 15
miniature_pinscher_158 22 2 15
miniature_pinscher_159 22 2 15
miniature_pinscher_15 22 2 15
miniature_pinscher_160 22 2 15
miniature_pinscher_161 22 2 15
miniature_pinscher_162 22 2 15
miniature_pinscher_163 22 2 15
miniature_pinscher_164 22 2 15
miniature_pinscher_165 22 2 15
miniature_pinscher_166 22 2 15
miniature_pinscher_167 22 2 15
miniature_pinscher_168 22 2 15
miniature_pinscher_169 22 2 15
miniature_pinscher_16 22 2 15
miniature_pinscher_170 22 2 15
miniature_pinscher_171 22 2 15
miniature_pinscher_172 22 2 15
miniature_pinscher_173 22 2 15
miniature_pinscher_174 22 2 15
miniature_pinscher_175 22 2 15
miniature_pinscher_176 22 2 15
miniature_pinscher_177 22 2 15
miniature_pinscher_178 22 2 15
miniature_pinscher_179 22 2 15
miniature_pinscher_17 22 2 15
miniature_pinscher_180 22 2 15
miniature_pinscher_181 22 2 15
miniature_pinscher_182 22 2 15
miniature_pinscher_183 22 2 15
miniature_pinscher_184 22 2 15
miniature_pinscher_185 22 2 15
miniature_pinscher_186 22 2 15
miniature_pinscher_187 22 2 15
miniature_pinscher_188 22 2 15
miniature_pinscher_189 22 2 15
miniature_pinscher_18 22 2 15
miniature_pinscher_190 22 2 15
newfoundland_146 23 2 16
newfoundland_147 23 2 16
newfoundland_148 23 2 16
newfoundland_149 23 2 16
newfoundland_14 23 2 16
newfoundland_150 23 2 16
newfoundland_151 23 2 16
newfoundland_156 23 2 16
newfoundland_157 23 2 16
newfoundland_158 23 2 16
newfoundland_159 23 2 16
newfoundland_15 23 2 16
newfoundland_160 23 2 16
newfoundland_161 23 2 16
newfoundland_162 23 2 16
newfoundland_163 23 2 16
newfoundland_164 23 2 16
newfoundland_165 23 2 16
newfoundland_166 23 2 16
newfoundland_167 23 2 16
newfoundland_168 23 2 16
newfoundland_169 23 2 16
newfoundland_16 23 2 16
newfoundland_170 23 2 16
newfoundland_171 23 2 16
newfoundland_172 23 2 16
newfoundland_173 23 2 16
newfoundland_174 23 2 16
newfoundland_175 23 2 16
newfoundland_176 23 2 16
newfoundland_177 23 2 16
newfoundland_178 23 2 16
newfoundland_179 23 2 16
newfoundland_17 23 2 16
newfoundland_180 23 2 16
newfoundland_181 23 2 16
newfoundland_182 23 2 16
newfoundland_183 23 2 16
newfoundland_184 23 2 16
newfoundland_185 23 2 16
newfoundland_186 23 2 16
newfoundland_187 23 2 16
newfoundland_188 23 2 16
newfoundland_189 23 2 16
newfoundland_18 23 2 16
newfoundland_190 23 2 16
Persian_158 24 1 8
Persian_159 24 1 8
Persian_15 24 1 8
Persian_160 24 1 8
Persian_161 24 1 8
Persian_162 24 1 8
Persian_163 24 1 8
Persian_164 24 1 8
Persian_165 24 1 8
Persian_166 24 1 8
Persian_168 24 1 8
Persian_169 24 1 8
Persian_16 24 1 8
Persian_170 24 1 8
Persian_171 24 1 8
Persian_172 24 1 8
Persian_173 24 1 8
Persian_174 24 1 8
Persian_175 24 1 8
Persian_176 24 1 8
Persian_179 24 1 8
Persian_17 24 1 8
Persian_180 24 1 8
Persian_181 24 1 8
Persian_182 24 1 8
Persian_183 24 1 8
Persian_184 24 1 8
Persian_185 24 1 8
Persian_186 24 1 8
Persian_187 24 1 8
Persian_188 24 1 8
Persian_189 24 1 8
Persian_18 24 1 8
Persian_190 24 1 8
Persian_191 24 1 8
Persian_192 24 1 8
Persian_193 24 1 8
Persian_194 24 1 8
Persian_195 24 1 8
Persian_196 24 1 8
Persian_197 24 1 8
Persian_19 24 1 8
Persian_1 24 1 8
Persian_200 24 1 8
Persian_201 24 1 8
Persian_202 24 1 8
Persian_206 24 1 8
Persian_20 24 1 8
Persian_213 24 1 8
Persian_217 24 1 8
pomeranian_146 25 2 17
pomeranian_147 25 2 17
pomeranian_148 25 2 17
pomeranian_149 25 2 17
pomeranian_14 25 2 17
pomeranian_150 25 2 17
pomeranian_151 25 2 17
pomeranian_152 25 2 17
pomeranian_153 25 2 17
pomeranian_154 25 2 17
pomeranian_155 25 2 17
pomeranian_156 25 2 17
pomeranian_157 25 2 17
pomeranian_158 25 2 17
pomeranian_159 25 2 17
pomeranian_15 25 2 17
pomeranian_160 25 2 17
pomeranian_161 25 2 17
pomeranian_162 25 2 17
pomeranian_163 25 2 17
pomeranian_164 25 2 17
pomeranian_165 25 2 17
pomeranian_166 25 2 17
pomeranian_167 25 2 17
pomeranian_168 25 2 17
pomeranian_169 25 2 17
pomeranian_16 25 2 17
pomeranian_170 25 2 17
pomeranian_171 25 2 17
pomeranian_172 25 2 17
pomeranian_173 25 2 17
pomeranian_174 25 2 17
pomeranian_175 25 2 17
pomeranian_176 25 2 17
pomeranian_177 25 2 17
pomeranian_178 25 2 17
pomeranian_179 25 2 17
pomeranian_17 25 2 17
pomeranian_180 25 2 17
pomeranian_181 25 2 17
pomeranian_182 25 2 17
pomeranian_183 25 2 17
pomeranian_184 25 2 17
pomeranian_185 25 2 17
pomeranian_186 25 2 17
pomeranian_187 25 2 17
pomeranian_188 25 2 17
pomeranian_189 25 2 17
pomeranian_18 25 2 17
pomeranian_190 25 2 17
pug_147 26 2 18
pug_148 26 2 18
pug_149 26 2 18
pug_14 26 2 18
pug_150 26 2 18
pug_151 26 2 18
pug_153 26 2 18
pug_154 26 2 18
pug_155 26 2 18
pug_156 26 2 18
pug_157 26 2 18
pug_158 26 2 18
pug_159 26 2 18
pug_15 26 2 18
pug_160 26 2 18
pug_161 26 2 18
pug_162 26 2 18
pug_163 26 2 18
pug_164 26 2 18
pug_165 26 2 18
pug_166 26 2 18
pug_167 26 2 18
pug_168 26 2 18
pug_169 26 2 18
pug_16 26 2 18
pug_170 26 2 18
pug_171 26 2 18
pug_172 26 2 18
pug_173 26 2 18
pug_174 26 2 18
pug_175 26 2 18
pug_176 26 2 18
pug_177 26 2 18
pug_178 26 2 18
pug_179 26 2 18
pug_17 26 2 18
pug_180 26 2 18
pug_181 26 2 18
pug_182 26 2 18
pug_183 26 2 18
pug_184 26 2 18
pug_185 26 2 18
pug_186 26 2 18
pug_187 26 2 18
pug_188 26 2 18
pug_189 26 2 18
pug_18 26 2 18
pug_190 26 2 18
pug_191 26 2 18
pug_192 26 2 18
Ragdoll_153 27 1 9
Ragdoll_154 27 1 9
Ragdoll_155 27 1 9
Ragdoll_156 27 1 9
Ragdoll_158 27 1 9
Ragdoll_159 27 1 9
Ragdoll_160 27 1 9
Ragdoll_161 27 1 9
Ragdoll_162 27 1 9
Ragdoll_163 27 1 9
Ragdoll_164 27 1 9
Ragdoll_165 27 1 9
Ragdoll_166 27 1 9
Ragdoll_168 27 1 9
Ragdoll_169 27 1 9
Ragdoll_16 27 1 9
Ragdoll_170 27 1 9
Ragdoll_171 27 1 9
Ragdoll_172 27 1 9
Ragdoll_173 27 1 9
Ragdoll_174 27 1 9
Ragdoll_175 27 1 9
Ragdoll_176 27 1 9
Ragdoll_177 27 1 9
Ragdoll_178 27 1 9
Ragdoll_179 27 1 9
Ragdoll_180 27 1 9
Ragdoll_181 27 1 9
Ragdoll_182 27 1 9
Ragdoll_183 27 1 9
Ragdoll_184 27 1 9
Ragdoll_185 27 1 9
Ragdoll_186 27 1 9
Ragdoll_187 27 1 9
Ragdoll_188 27 1 9
Ragdoll_189 27 1 9
Ragdoll_18 27 1 9
Ragdoll_190 27 1 9
Ragdoll_191 27 1 9
Ragdoll_192 27 1 9
Ragdoll_193 27 1 9
Ragdoll_194 27 1 9
Ragdoll_195 27 1 9
Ragdoll_196 27 1 9
Ragdoll_197 27 1 9
Ragdoll_198 27 1 9
Ragdoll_199 27 1 9
Ragdoll_1 27 1 9
Ragdoll_201 27 1 9
Ragdoll_202 27 1 9
Russian_Blue_152 28 1 10
Russian_Blue_153 28 1 10
Russian_Blue_154 28 1 10
Russian_Blue_155 28 1 10
Russian_Blue_156 28 1 10
Russian_Blue_157 28 1 10
Russian_Blue_158 28 1 10
Russian_Blue_159 28 1 10
Russian_Blue_160 28 1 10
Russian_Blue_161 28 1 10
Russian_Blue_162 28 1 10
Russian_Blue_164 28 1 10
Russian_Blue_165 28 1 10
Russian_Blue_166 28 1 10
Russian_Blue_168 28 1 10
Russian_Blue_169 28 1 10
Russian_Blue_16 28 1 10
Russian_Blue_170 28 1 10
Russian_Blue_171 28 1 10
Russian_Blue_172 28 1 10
Russian_Blue_173 28 1 10
Russian_Blue_174 28 1 10
Russian_Blue_175 28 1 10
Russian_Blue_176 28 1 10
Russian_Blue_177 28 1 10
Russian_Blue_178 28 1 10
Russian_Blue_179 28 1 10
Russian_Blue_17 28 1 10
Russian_Blue_180 28 1 10
Russian_Blue_181 28 1 10
Russian_Blue_182 28 1 10
Russian_Blue_183 28 1 10
Russian_Blue_184 28 1 10
Russian_Blue_185 28 1 10
Russian_Blue_186 28 1 10
Russian_Blue_187 28 1 10
Russian_Blue_188 28 1 10
Russian_Blue_18 28 1 10
Russian_Blue_191 28 1 10
Russian_Blue_192 28 1 10
Russian_Blue_193 28 1 10
Russian_Blue_194 28 1 10
Russian_Blue_195 28 1 10
Russian_Blue_196 28 1 10
Russian_Blue_197 28 1 10
Russian_Blue_198 28 1 10
Russian_Blue_199 28 1 10
Russian_Blue_19 28 1 10
Russian_Blue_1 28 1 10
Russian_Blue_200 28 1 10
saint_bernard_146 29 2 19
saint_bernard_147 29 2 19
saint_bernard_148 29 2 19
saint_bernard_149 29 2 19
saint_bernard_14 29 2 19
saint_bernard_150 29 2 19
saint_bernard_151 29 2 19
saint_bernard_152 29 2 19
saint_bernard_153 29 2 19
saint_bernard_154 29 2 19
saint_bernard_155 29 2 19
saint_bernard_156 29 2 19
saint_bernard_157 29 2 19
saint_bernard_158 29 2 19
saint_bernard_159 29 2 19
saint_bernard_15 29 2 19
saint_bernard_160 29 2 19
saint_bernard_161 29 2 19
saint_bernard_162 29 2 19
saint_bernard_163 29 2 19
saint_bernard_164 29 2 19
saint_bernard_165 29 2 19
saint_bernard_166 29 2 19
saint_bernard_167 29 2 19
saint_bernard_168 29 2 19
saint_bernard_169 29 2 19
saint_bernard_16 29 2 19
saint_bernard_170 29 2 19
saint_bernard_171 29 2 19
saint_bernard_172 29 2 19
saint_bernard_173 29 2 19
saint_bernard_174 29 2 19
saint_bernard_175 29 2 19
saint_bernard_176 29 2 19
saint_bernard_177 29 2 19
saint_bernard_178 29 2 19
saint_bernard_179 29 2 19
saint_bernard_17 29 2 19
saint_bernard_180 29 2 19
saint_bernard_181 29 2 19
saint_bernard_182 29 2 19
saint_bernard_183 29 2 19
saint_bernard_184 29 2 19
saint_bernard_185 29 2 19
saint_bernard_186 29 2 19
saint_bernard_187 29 2 19
saint_bernard_188 29 2 19
saint_bernard_189 29 2 19
saint_bernard_18 29 2 19
saint_bernard_190 29 2 19
samoyed_146 30 2 20
samoyed_147 30 2 20
samoyed_148 30 2 20
samoyed_149 30 2 20
samoyed_14 30 2 20
samoyed_150 30 2 20
samoyed_151 30 2 20
samoyed_152 30 2 20
samoyed_153 30 2 20
samoyed_154 30 2 20
samoyed_155 30 2 20
samoyed_156 30 2 20
samoyed_157 30 2 20
samoyed_158 30 2 20
samoyed_159 30 2 20
samoyed_15 30 2 20
samoyed_160 30 2 20
samoyed_161 30 2 20
samoyed_162 30 2 20
samoyed_163 30 2 20
samoyed_164 30 2 20
samoyed_165 30 2 20
samoyed_166 30 2 20
samoyed_167 30 2 20
samoyed_168 30 2 20
samoyed_169 30 2 20
samoyed_16 30 2 20
samoyed_170 30 2 20
samoyed_171 30 2 20
samoyed_172 30 2 20
samoyed_173 30 2 20
samoyed_174 30 2 20
samoyed_175 30 2 20
samoyed_176 30 2 20
samoyed_177 30 2 20
samoyed_178 30 2 20
samoyed_179 30 2 20
samoyed_17 30 2 20
samoyed_180 30 2 20
samoyed_181 30 2 20
samoyed_182 30 2 20
samoyed_183 30 2 20
samoyed_184 30 2 20
samoyed_185 30 2 20
samoyed_186 30 2 20
samoyed_187 30 2 20
samoyed_188 30 2 20
samoyed_189 30 2 20
samoyed_18 30 2 20
samoyed_190 30 2 20
scottish_terrier_146 31 2 21
scottish_terrier_147 31 2 21
scottish_terrier_148 31 2 21
scottish_terrier_149 31 2 21
scottish_terrier_14 31 2 21
scottish_terrier_150 31 2 21
scottish_terrier_151 31 2 21
scottish_terrier_152 31 2 21
scottish_terrier_153 31 2 21
scottish_terrier_154 31 2 21
scottish_terrier_155 31 2 21
scottish_terrier_156 31 2 21
scottish_terrier_157 31 2 21
scottish_terrier_158 31 2 21
scottish_terrier_159 31 2 21
scottish_terrier_15 31 2 21
scottish_terrier_160 31 2 21
scottish_terrier_161 31 2 21
scottish_terrier_162 31 2 21
scottish_terrier_163 31 2 21
scottish_terrier_164 31 2 21
scottish_terrier_165 31 2 21
scottish_terrier_166 31 2 21
scottish_terrier_167 31 2 21
scottish_terrier_168 31 2 21
scottish_terrier_169 31 2 21
scottish_terrier_16 31 2 21
scottish_terrier_170 31 2 21
scottish_terrier_171 31 2 21
scottish_terrier_172 31 2 21
scottish_terrier_173 31 2 21
scottish_terrier_174 31 2 21
scottish_terrier_175 31 2 21
scottish_terrier_176 31 2 21
scottish_terrier_177 31 2 21
scottish_terrier_178 31 2 21
scottish_terrier_179 31 2 21
scottish_terrier_17 31 2 21
scottish_terrier_180 31 2 21
scottish_terrier_181 31 2 21
scottish_terrier_182 31 2 21
scottish_terrier_183 31 2 21
scottish_terrier_184 31 2 21
scottish_terrier_185 31 2 21
scottish_terrier_186 31 2 21
scottish_terrier_187 31 2 21
scottish_terrier_188 31 2 21
scottish_terrier_189 31 2 21
scottish_terrier_18 31 2 21
scottish_terrier_190 31 2 21
shiba_inu_147 32 2 22
shiba_inu_14 32 2 22
shiba_inu_150 32 2 22
shiba_inu_152 32 2 22
shiba_inu_153 32 2 22
shiba_inu_154 32 2 22
shiba_inu_155 32 2 22
shiba_inu_156 32 2 22
shiba_inu_157 32 2 22
shiba_inu_158 32 2 22
shiba_inu_159 32 2 22
shiba_inu_15 32 2 22
shiba_inu_160 32 2 22
shiba_inu_161 32 2 22
shiba_inu_162 32 2 22
shiba_inu_163 32 2 22
shiba_inu_164 32 2 22
shiba_inu_165 32 2 22
shiba_inu_166 32 2 22
shiba_inu_168 32 2 22
shiba_inu_16 32 2 22
shiba_inu_170 32 2 22
shiba_inu_171 32 2 22
shiba_inu_172 32 2 22
shiba_inu_173 32 2 22
shiba_inu_174 32 2 22
shiba_inu_175 32 2 22
shiba_inu_176 32 2 22
shiba_inu_177 32 2 22
shiba_inu_178 32 2 22
shiba_inu_179 32 2 22
shiba_inu_180 32 2 22
shiba_inu_181 32 2 22
shiba_inu_182 32 2 22
shiba_inu_183 32 2 22
shiba_inu_185 32 2 22
shiba_inu_186 32 2 22
shiba_inu_187 32 2 22
shiba_inu_189 32 2 22
shiba_inu_18 32 2 22
shiba_inu_190 32 2 22
shiba_inu_191 32 2 22
shiba_inu_192 32 2 22
shiba_inu_193 32 2 22
shiba_inu_194 32 2 22
shiba_inu_195 32 2 22
shiba_inu_196 32 2 22
shiba_inu_198 32 2 22
shiba_inu_199 32 2 22
shiba_inu_19 32 2 22
Siamese_157 33 1 11
Siamese_158 33 1 11
Siamese_159 33 1 11
Siamese_160 33 1 11
Siamese_161 33 1 11
Siamese_162 33 1 11
Siamese_163 33 1 11
Siamese_164 33 1 11
Siamese_165 33 1 11
Siamese_167 33 1 11
Siamese_168 33 1 11
Siamese_169 33 1 11
Siamese_170 33 1 11
Siamese_171 33 1 11
Siamese_172 33 1 11
Siamese_173 33 1 11
Siamese_174 33 1 11
Siamese_175 33 1 11
Siamese_176 33 1 11
Siamese_178 33 1 11
Siamese_179 33 1 11
Siamese_17 33 1 11
Siamese_180 33 1 11
Siamese_181 33 1 11
Siamese_182 33 1 11
Siamese_183 33 1 11
Siamese_184 33 1 11
Siamese_185 33 1 11
Siamese_186 33 1 11
Siamese_187 33 1 11
Siamese_188 33 1 11
Siamese_189 33 1 11
Siamese_18 33 1 11
Siamese_191 33 1 11
Siamese_193 33 1 11
Siamese_194 33 1 11
Siamese_195 33 1 11
Siamese_196 33 1 11
Siamese_198 33 1 11
Siamese_199 33 1 11
Siamese_19 33 1 11
Siamese_200 33 1 11
Siamese_201 33 1 11
Siamese_202 33 1 11
Siamese_204 33 1 11
Siamese_205 33 1 11
Siamese_206 33 1 11
Siamese_207 33 1 11
Siamese_208 33 1 11
Sphynx_15 34 1 12
Sphynx_160 34 1 12
Sphynx_162 34 1 12
Sphynx_164 34 1 12
Sphynx_165 34 1 12
Sphynx_166 34 1 12
Sphynx_167 34 1 12
Sphynx_168 34 1 12
Sphynx_169 34 1 12
Sphynx_170 34 1 12
Sphynx_171 34 1 12
Sphynx_172 34 1 12
Sphynx_173 34 1 12
Sphynx_174 34 1 12
Sphynx_175 34 1 12
Sphynx_176 34 1 12
Sphynx_177 34 1 12
Sphynx_178 34 1 12
Sphynx_179 34 1 12
Sphynx_17 34 1 12
Sphynx_180 34 1 12
Sphynx_181 34 1 12
Sphynx_182 34 1 12
Sphynx_183 34 1 12
Sphynx_184 34 1 12
Sphynx_185 34 1 12
Sphynx_186 34 1 12
Sphynx_187 34 1 12
Sphynx_188 34 1 12
Sphynx_189 34 1 12
Sphynx_18 34 1 12
Sphynx_190 34 1 12
Sphynx_191 34 1 12
Sphynx_192 34 1 12
Sphynx_193 34 1 12
Sphynx_194 34 1 12
Sphynx_195 34 1 12
Sphynx_196 34 1 12
Sphynx_197 34 1 12
Sphynx_198 34 1 12
Sphynx_199 34 1 12
Sphynx_19 34 1 12
Sphynx_1 34 1 12
Sphynx_200 34 1 12
Sphynx_201 34 1 12
Sphynx_202 34 1 12
Sphynx_203 34 1 12
Sphynx_204 34 1 12
Sphynx_205 34 1 12
Sphynx_206 34 1 12
staffordshire_bull_terrier_149 35 2 23
staffordshire_bull_terrier_14 35 2 23
staffordshire_bull_terrier_150 35 2 23
staffordshire_bull_terrier_151 35 2 23
staffordshire_bull_terrier_152 35 2 23
staffordshire_bull_terrier_154 35 2 23
staffordshire_bull_terrier_155 35 2 23
staffordshire_bull_terrier_156 35 2 23
staffordshire_bull_terrier_158 35 2 23
staffordshire_bull_terrier_159 35 2 23
staffordshire_bull_terrier_15 35 2 23
staffordshire_bull_terrier_160 35 2 23
staffordshire_bull_terrier_162 35 2 23
staffordshire_bull_terrier_163 35 2 23
staffordshire_bull_terrier_165 35 2 23
staffordshire_bull_terrier_166 35 2 23
staffordshire_bull_terrier_167 35 2 23
staffordshire_bull_terrier_168 35 2 23
staffordshire_bull_terrier_169 35 2 23
staffordshire_bull_terrier_16 35 2 23
staffordshire_bull_terrier_170 35 2 23
staffordshire_bull_terrier_171 35 2 23
staffordshire_bull_terrier_172 35 2 23
staffordshire_bull_terrier_173 35 2 23
staffordshire_bull_terrier_174 35 2 23
staffordshire_bull_terrier_175 35 2 23
staffordshire_bull_terrier_176 35 2 23
staffordshire_bull_terrier_177 35 2 23
staffordshire_bull_terrier_179 35 2 23
staffordshire_bull_terrier_17 35 2 23
staffordshire_bull_terrier_180 35 2 23
staffordshire_bull_terrier_181 35 2 23
staffordshire_bull_terrier_183 35 2 23
staffordshire_bull_terrier_184 35 2 23
staffordshire_bull_terrier_185 35 2 23
staffordshire_bull_terrier_186 35 2 23
staffordshire_bull_terrier_188 35 2 23
staffordshire_bull_terrier_189 35 2 23
staffordshire_bull_terrier_18 35 2 23
staffordshire_bull_terrier_190 35 2 23
staffordshire_bull_terrier_191 35 2 23
staffordshire_bull_terrier_192 35 2 23
staffordshire_bull_terrier_194 35 2 23
staffordshire_bull_terrier_195 35 2 23
staffordshire_bull_terrier_196 35 2 23
staffordshire_bull_terrier_197 35 2 23
staffordshire_bull_terrier_198 35 2 23
staffordshire_bull_terrier_199 35 2 23
staffordshire_bull_terrier_19 35 2 23
staffordshire_bull_terrier_1 35 2 23
wheaten_terrier_146 36 2 24
wheaten_terrier_147 36 2 24
wheaten_terrier_148 36 2 24
wheaten_terrier_149 36 2 24
wheaten_terrier_14 36 2 24
wheaten_terrier_150 36 2 24
wheaten_terrier_151 36 2 24
wheaten_terrier_152 36 2 24
wheaten_terrier_153 36 2 24
wheaten_terrier_154 36 2 24
wheaten_terrier_155 36 2 24
wheaten_terrier_156 36 2 24
wheaten_terrier_157 36 2 24
wheaten_terrier_158 36 2 24
wheaten_terrier_159 36 2 24
wheaten_terrier_15 36 2 24
wheaten_terrier_160 36 2 24
wheaten_terrier_161 36 2 24
wheaten_terrier_162 36 2 24
wheaten_terrier_163 36 2 24
wheaten_terrier_164 36 2 24
wheaten_terrier_165 36 2 24
wheaten_terrier_166 36 2 24
wheaten_terrier_167 36 2 24
wheaten_terrier_168 36 2 24
wheaten_terrier_169 36 2 24
wheaten_terrier_16 36 2 24
wheaten_terrier_170 36 2 24
wheaten_terrier_171 36 2 24
wheaten_terrier_172 36 2 24
wheaten_terrier_173 36 2 24
wheaten_terrier_174 36 2 24
wheaten_terrier_175 36 2 24
wheaten_terrier_176 36 2 24
wheaten_terrier_177 36 2 24
wheaten_terrier_178 36 2 24
wheaten_terrier_179 36 2 24
wheaten_terrier_17 36 2 24
wheaten_terrier_180 36 2 24
wheaten_terrier_181 36 2 24
wheaten_terrier_182 36 2 24
wheaten_terrier_183 36 2 24
wheaten_terrier_184 36 2 24
wheaten_terrier_185 36 2 24
wheaten_terrier_186 36 2 24
wheaten_terrier_187 36 2 24
wheaten_terrier_188 36 2 24
wheaten_terrier_189 36 2 24
wheaten_terrier_18 36 2 24
wheaten_terrier_190 36 2 24
yorkshire_terrier_146 37 2 25
yorkshire_terrier_147 37 2 25
yorkshire_terrier_148 37 2 25
yorkshire_terrier_149 37 2 25
yorkshire_terrier_14 37 2 25
yorkshire_terrier_150 37 2 25
yorkshire_terrier_151 37 2 25
yorkshire_terrier_152 37 2 25
yorkshire_terrier_153 37 2 25
yorkshire_terrier_154 37 2 25
yorkshire_terrier_155 37 2 25
yorkshire_terrier_156 37 2 25
yorkshire_terrier_157 37 2 25
yorkshire_terrier_158 37 2 25
yorkshire_terrier_159 37 2 25
yorkshire_terrier_15 37 2 25
yorkshire_terrier_160 37 2 25
yorkshire_terrier_161 37 2 25
yorkshire_terrier_162 37 2 25
yorkshire_terrier_163 37 2 25
yorkshire_terrier_164 37 2 25
yorkshire_terrier_165 37 2 25
yorkshire_terrier_166 37 2 25
yorkshire_terrier_167 37 2 25
yorkshire_terrier_168 37 2 25
yorkshire_terrier_169 37 2 25
yorkshire_terrier_16 37 2 25
yorkshire_terrier_170 37 2 25
yorkshire_terrier_171 37 2 25
yorkshire_terrier_172 37 2 25
yorkshire_terrier_173 37 2 25
yorkshire_terrier_174 37 2 25
yorkshire_terrier_175 37 2 25
yorkshire_terrier_176 37 2 25
yorkshire_terrier_177 37 2 25
yorkshire_terrier_178 37 2 25
yorkshire_terrier_179 37 2 25
yorkshire_terrier_17 37 2 25
yorkshire_terrier_180 37 2 25
yorkshire_terrier_181 37 2 25
yorkshire_terrier_182 37 2 25
yorkshire_terrier_183 37 2 25
yorkshire_terrier_184 37 2 25
yorkshire_terrier_185 37 2 25
yorkshire_terrier_186 37 2 25
yorkshire_terrier_187 37 2 25
yorkshire_terrier_188 37 2 25
yorkshire_terrier_189 37 2 25
yorkshire_terrier_18 37 2 25
yorkshire_terrier_190 37 2 25
Abyssinian_201 1 1 1
Abyssinian_202 1 1 1
Abyssinian_204 1 1 1
Abyssinian_205 1 1 1
Abyssinian_206 1 1 1
Abyssinian_207 1 1 1
Abyssinian_20 1 1 1
Abyssinian_210 1 1 1
Abyssinian_212 1 1 1
Abyssinian_213 1 1 1
Abyssinian_215 1 1 1
Abyssinian_216 1 1 1
Abyssinian_217 1 1 1
Abyssinian_219 1 1 1
Abyssinian_21 1 1 1
Abyssinian_220 1 1 1
Abyssinian_221 1 1 1
Abyssinian_223 1 1 1
Abyssinian_224 1 1 1
Abyssinian_225 1 1 1
Abyssinian_226 1 1 1
Abyssinian_228 1 1 1
Abyssinian_22 1 1 1
Abyssinian_230 1 1 1
Abyssinian_232 1 1 1
Abyssinian_24 1 1 1
Abyssinian_25 1 1 1
Abyssinian_26 1 1 1
Abyssinian_27 1 1 1
Abyssinian_29 1 1 1
Abyssinian_2 1 1 1
Abyssinian_30 1 1 1
Abyssinian_31 1 1 1
Abyssinian_32 1 1 1
Abyssinian_33 1 1 1
Abyssinian_36 1 1 1
Abyssinian_37 1 1 1
Abyssinian_3 1 1 1
Abyssinian_40 1 1 1
Abyssinian_43 1 1 1
Abyssinian_44 1 1 1
Abyssinian_45 1 1 1
Abyssinian_46 1 1 1
Abyssinian_47 1 1 1
Abyssinian_48 1 1 1
Abyssinian_49 1 1 1
Abyssinian_4 1 1 1
Abyssinian_50 1 1 1
Abyssinian_51 1 1 1
Abyssinian_52 1 1 1
Abyssinian_54 1 1 1
Abyssinian_55 1 1 1
Abyssinian_56 1 1 1
Abyssinian_57 1 1 1
Abyssinian_58 1 1 1
Abyssinian_5 1 1 1
Abyssinian_60 1 1 1
Abyssinian_61 1 1 1
Abyssinian_62 1 1 1
Abyssinian_63 1 1 1
Abyssinian_65 1 1 1
Abyssinian_66 1 1 1
Abyssinian_67 1 1 1
Abyssinian_68 1 1 1
